epoch,sur_wl,sur_den,sur_cong,sur_ovl,sur_loss,px_proxy,px_wl,px_den,px_cong,px_ovl_pairs,d_wl,d_den,d_cong,d_proxy
600,0.0630383715,0.5025557876,0.971210897,0,0.799921751,0.9084557891,0.06723831594,0.5025556087,1.179879343,168,0.004199944437,-1.788139343e-07,0.2086684459,0.1085340381
700,0.06316237897,0.5028427243,0.9415748715,0,0.7853711843,0.9037528634,0.06734102219,0.5028424263,1.169981185,179,0.004178643227,-2.980232239e-07,0.228406313,0.1183816791
800,0.06330081075,0.5027575493,0.9394833446,0,0.7844212651,0.9082314968,0.06747727841,0.5027572513,1.178751092,184,0.004176467657,-2.980232239e-07,0.2392677472,0.1238102317
900,0.06327868253,0.5028304458,0.938346386,0,0.7838671207,0.9067122936,0.0674290508,0.5028301477,1.175736273,171,0.004150368273,-2.980232239e-07,0.2373898867,0.1228451729
1000,0.0634823814,0.5027731657,0.9118405581,0,0.7707892656,0.8997272253,0.06765197963,0.5027729273,1.161377608,171,0.004169598222,-2.384185791e-07,0.2495370501,0.1289379597
1100,0.06347099692,0.503367722,0.9025610089,0,0.7664353848,0.8983181119,0.0676356703,0.503367424,1.157997481,172,0.004164673388,-2.980232239e-07,0.2554364724,0.1318827271
1200,0.06356818974,0.5029845834,0.8883380294,0,0.7592295408,0.9019870162,0.06774476171,0.5029842257,1.16550023,184,0.004176571965,-3.576278687e-07,0.2771622011,0.1427574754
1300,0.06367880851,0.5039865971,0.8583643436,0,0.7448542714,0.899291873,0.06786229461,0.503986299,1.158872884,182,0.004183486104,-2.980232239e-07,0.3005085404,0.1544376016
1400,0.0637095198,0.5026847124,0.8726631999,0,0.7513834834,0.8977456689,0.06789726019,0.502684474,1.157012392,172,0.004187740386,-2.384185791e-07,0.2843491919,0.1463621855
1500,0.06377268583,0.5026293993,0.8576434851,0,0.7439091206,0.895647645,0.06799503416,0.5026291609,1.152676068,184,0.004222348332,-2.384185791e-07,0.2950325828,0.1517385244
1600,0.06388293207,0.5021648407,0.8541178703,0,0.7420243025,0.894184351,0.06813102216,0.5021646023,1.149942092,176,0.004248090088,-2.384185791e-07,0.2958242212,0.1521600485
1700,0.06387747824,0.5023106933,0.8604887128,0,0.7452771664,0.8924245834,0.06813135743,0.5023103952,1.146276094,175,0.004253879189,-2.980232239e-07,0.2857873811,0.1471474171
1800,0.06402823329,0.5019862652,0.8377292752,0,0.7338860035,0.8939327002,0.06829791516,0.5019859672,1.149283472,175,0.004269681871,-2.980232239e-07,0.3115541966,0.1600466967
1900,0.06420540065,0.501844883,0.8251352906,0,0.7276954651,0.8935541511,0.06845863163,0.5018446445,1.148346433,171,0.004253230989,-2.384185791e-07,0.3232111428,0.165858686
2000,0.06417933106,0.502183795,0.8233149052,0,0.7269287109,0.8942204714,0.06844949722,0.5021835566,1.149358343,165,0.004270166159,-2.384185791e-07,0.3260434376,0.1672917604
2100,0.06425448507,0.5014774799,0.8168957233,0,0.723441124,0.8893345594,0.06853592396,0.5014773011,1.140119853,157,0.004281438887,-1.788139343e-07,0.3232241296,0.1658934355
2200,0.06438625604,0.5012174249,0.8204470277,0,0.7252184749,0.891504705,0.06868128479,0.5012172461,1.144429533,160,0.004295028746,-1.788139343e-07,0.3239825052,0.1662862301
2300,0.06445626169,0.5020471215,0.7979208827,0,0.7144402266,0.8907641768,0.06874006242,0.5020468235,1.142001393,151,0.004283800721,-2.980232239e-07,0.3440805107,0.1763239503
2400,0.06466122717,0.5016439557,0.797958076,0,0.7144622803,0.8920134306,0.06896416098,0.5016437769,1.144454701,145,0.004302933812,-1.788139343e-07,0.3464966249,0.1775511503
2500,0.06490211189,0.502736032,0.7894325256,0,0.7109863758,0.8893775344,0.0692133531,0.5027357936,1.137592594,139,0.00431124121,-2.384185791e-07,0.3481600683,0.1783911586
2600,0.06505466998,0.5014730096,0.7784060836,0,0.7049942017,0.8901481628,0.06934374571,0.5014727712,1.140136026,129,0.004289075732,-2.384185791e-07,0.3617299425,0.1851539612
2700,0.06517862529,0.5009211898,0.7780047059,0,0.7046415806,0.8890905976,0.06947199255,0.5009210706,1.1383161,117,0.004293367267,-1.192092896e-07,0.3603113937,0.184449017
1,0.06679332256,0.5083295703,0.7782230377,0,0.7100696564,0.8765751719,0.07117752731,0.5083293915,1.102465816,117,0.004384204745,-1.788139343e-07,0.3242427778,0.1665055156
100,0.06651683897,0.4981614947,0.7439172268,0,0.6875562072,0.8752464056,0.07088807225,0.4981612265,1.11055541,118,0.004371233284,-2.682209015e-07,0.3666381832,0.1876901984
200,0.06650217623,0.4960301518,0.7272546291,0,0.6781445742,0.8704798818,0.0709131062,0.4960300624,1.103103542,109,0.004410929978,-8.940696716e-08,0.3758489128,0.1923353076
300,0.06660363823,0.4939212799,0.7225794792,0,0.6748540401,0.8682191372,0.07103976607,0.4939210415,1.100437583,104,0.004436127841,-2.384185791e-07,0.3778581033,0.193365097
400,0.06656781584,0.4929567575,0.7353695035,0,0.6807309389,0.8687127829,0.07101545483,0.4929565489,1.102438146,115,0.004447638988,-2.086162567e-07,0.3670686423,0.1879818439
500,0.06659907103,0.4921631217,0.7346140146,0,0.679987669,0.8693298697,0.07104942203,0.4921630323,1.104397867,124,0.004450351,-8.940696716e-08,0.3697838524,0.1893422008
600,0.06661511213,0.49183622,0.7443733215,0,0.6847199202,0.8671609759,0.07104645669,0.4918361008,1.100392888,115,0.004431344569,-1.192092896e-07,0.3560195667,0.1824410558
700,0.06669613719,0.4923757613,0.7433956265,0,0.6845818758,0.8689650893,0.07114197314,0.4923755825,1.103270702,120,0.004445835948,-1.788139343e-07,0.3598750753,0.1843832135
800,0.06666974723,0.4912118614,0.736964047,0,0.6807577014,0.8620862365,0.07113269717,0.4912115633,1.090695475,118,0.004462949932,-2.980232239e-07,0.3537314285,0.1813285351
900,0.06668661535,0.4907367527,0.7412207127,0,0.6826653481,0.8650950789,0.07115103304,0.4907365441,1.097151575,119,0.004464417696,-2.086162567e-07,0.3559308623,0.1824297309
1000,0.06664997339,0.4911434948,0.7389297485,0,0.6816865802,0.8623973131,0.07113807648,0.4911431074,1.091375366,128,0.004488103092,-3.87430191e-07,0.3524456172,0.1807107329
1100,0.06683523208,0.4915652871,0.7481600046,0,0.6866978407,0.8687388897,0.07129799575,0.4915651977,1.103316689,130,0.004462763667,-8.940696716e-08,0.3551566848,0.182041049
1200,0.06678695232,0.4907905757,0.7425515652,0,0.6834580302,0.8650425673,0.07126936316,0.4907903373,1.096756106,130,0.004482410848,-2.384185791e-07,0.3542045412,0.181584537
1300,0.06681798398,0.4898759723,0.7511079311,0,0.6873099208,0.8615341187,0.07130918652,0.4898756742,1.090574127,114,0.004491202533,-2.980232239e-07,0.3394661961,0.1742241979
1400,0.06693521887,0.4891691804,0.7443182468,0,0.683678925,0.8616722822,0.07141426951,0.4891688824,1.091347222,120,0.004479050636,-2.980232239e-07,0.3470289756,0.1779933572
1,0.06853041798,0.4961107671,0.7445062399,0,0.6888389587,0.8543189764,0.07306313515,0.4961102605,1.066401376,120,0.004532717168,-5.066394806e-07,0.3218951364,0.1654800177
100,0.06801877171,0.4917759895,0.7409730554,0,0.6843932867,0.8603383899,0.07251814008,0.4917759299,1.083864628,141,0.00449936837,-5.960464478e-08,0.342891573,0.1759451032
200,0.0679718256,0.4903821945,0.7318503261,0,0.6790881157,0.8582806587,0.07246986032,0.4903818667,1.081239672,143,0.004498034716,-3.278255463e-07,0.3493893458,0.179192543
300,0.06795295328,0.4897796512,0.7387362123,0,0.6822109222,0.8601711988,0.07246199995,0.4897794724,1.085639023,141,0.004509046674,-1.788139343e-07,0.3469028112,0.1779602766
400,0.0678537786,0.4884437919,0.74005723,0,0.6821042895,0.8619548678,0.07235043496,0.4884436131,1.090765223,139,0.004496656358,-1.788139343e-07,0.3507079926,0.1798505783
500,0.06782289594,0.4882490337,0.7404567003,0,0.6821757555,0.8627587557,0.07232269645,0.4882488251,1.092623319,137,0.004499800503,-2.086162567e-07,0.3521666185,0.1805830002
600,0.0677998364,0.487903446,0.7348027825,0,0.6791529655,0.8662949204,0.07228884846,0.4879031777,1.100109005,131,0.004489012063,-2.682209015e-07,0.3653062229,0.1871419549
1,0.0693218857,0.4956393242,0.7348903418,0,0.6845867038,0.8603458405,0.07425554842,0.4956390858,1.076541421,131,0.004933662713,-2.384185791e-07,0.3416510795,0.1757591367
100,0.06876360625,0.4894652367,0.7329993248,0,0.6799958944,0.8563361168,0.07357828319,0.4894649684,1.076050774,163,0.00481467694,-2.682209015e-07,0.343051449,0.1763402224
200,0.06863357127,0.4885628521,0.7301750183,0,0.6780024767,0.8563153744,0.07343330234,0.4885624647,1.077201711,157,0.004799731076,-3.87430191e-07,0.3470266926,0.1783128977
300,0.06857994199,0.4878023565,0.7271083593,0,0.676035285,0.8557524681,0.07339205593,0.4878019392,1.076918841,144,0.004812113941,-4.172325134e-07,0.3498104819,0.1797171831
400,0.06859566271,0.4877161086,0.7248414159,0,0.6748744249,0.85487324,0.07342796773,0.4877158403,1.07517471,154,0.004832305014,-2.682209015e-07,0.3503332942,0.1799988151
500,0.06855093688,0.4876577258,0.7276460528,0,0.6762028337,0.8571671844,0.07336239517,0.4876574576,1.079952163,149,0.00481145829,-2.682209015e-07,0.35230611,0.1809643507
600,0.06849858165,0.4874098599,0.7282296419,0,0.6763183475,0.8603519201,0.07330523431,0.4874096811,1.086683593,150,0.004806652665,-1.788139343e-07,0.3584539506,0.1840335727
700,0.06854371727,0.4875255227,0.7273101807,0,0.6759615541,0.862413764,0.07335229963,0.4875252843,1.090597643,150,0.004808582366,-2.384185791e-07,0.3632874621,0.1864522099
800,0.0685043782,0.4869456887,0.7228614092,0,0.6734079123,0.8607798815,0.0732973367,0.4869455397,1.088019528,160,0.004792958498,-1.490116119e-07,0.3651581186,0.1873719692
900,0.06853779405,0.4862152338,0.7279096842,0,0.6756002903,0.8560878038,0.07331255078,0.4862148762,1.079335675,152,0.00477475673,-3.576278687e-07,0.3514259906,0.1804875135
1000,0.06847548485,0.4854183197,0.7248831391,0,0.6736261845,0.857939899,0.07323765755,0.4854182005,1.083986256,148,0.004762172699,-1.192092896e-07,0.3591031167,0.1843137145
1,0.06020592898,0.7816510201,1.372692943,0.1717507094,1.309128642,1.313299537,0.07062701136,0.7816509008,1.70369411,68,0.01042108238,-1.192092896e-07,0.3310011676,0.004170894623
100,0.06397055835,0.5010435581,1.165883183,0.0313697271,0.9288036823,1.221886873,0.07593980432,0.5010434389,1.790850725,75,0.01196924597,-1.192092896e-07,0.6249675417,0.2930831909
200,0.06474653631,0.500744462,1.150517464,0.01853217371,0.9089096785,1.224644661,0.07692563534,0.5007443428,1.794693536,66,0.01217909902,-1.192092896e-07,0.6441760723,0.3157349825
300,0.06526591629,0.500490427,1.122928023,0.01195892319,0.8889340758,1.217202783,0.07756324857,0.5004903078,1.778788861,38,0.01229733229,-1.192092896e-07,0.6558608379,0.3282687068
400,0.06595274061,0.5005350113,1.089808464,0.007860283367,0.8689848185,1.221723914,0.07834272087,0.5005348921,1.786227466,38,0.01238998026,-1.192092896e-07,0.6964190017,0.3527390957
500,0.06612673402,0.5004925728,1.10246408,0.005233573262,0.872838676,1.222437263,0.07857882231,0.500492394,1.787224365,22,0.0124520883,-1.788139343e-07,0.6847602856,0.3495985866
600,0.06628588587,0.5004458427,1.087693572,0.004287794698,0.8646433949,1.221900344,0.07877740264,0.5004457235,1.785800047,25,0.01249151677,-1.192092896e-07,0.6981064753,0.3572569489
700,0.0663234219,0.5004479885,1.055878639,0.003653235501,0.8481399417,1.216756582,0.07884066552,0.5004478097,1.775383936,25,0.01251724362,-1.788139343e-07,0.7195052966,0.3686166406
1,0.06853175163,0.5094552636,1.056368947,0.007397665177,0.8588415384,1.196590424,0.0841075927,0.5094550848,1.715510639,25,0.01557584107,-1.788139343e-07,0.6591416922,0.3377488852
100,0.06814581901,0.5024322867,0.9941468835,0.00650572218,0.8229411244,1.191878557,0.08332666755,0.5024321675,1.714671673,31,0.01518084854,-1.192092896e-07,0.7205247895,0.3689374328
200,0.06815946102,0.5024271607,0.9794710279,0.004833644256,0.813942194,1.202118039,0.08316921443,0.5024269819,1.735470704,29,0.01500975341,-1.788139343e-07,0.7559996765,0.3881758451
300,0.06821061671,0.5004550219,0.9691198468,0.003837407567,0.8068354726,1.194721103,0.08307810128,0.5004549026,1.722831115,28,0.01486748457,-1.192092896e-07,0.7537112684,0.3878856301
400,0.06836158037,0.5004531145,0.958114922,0.002976290649,0.8006218672,1.193335533,0.08320043981,0.5004529357,1.719817221,11,0.01483885944,-1.788139343e-07,0.7617022985,0.392713666
500,0.06840486079,0.5004811287,0.9462612271,0.002882930217,0.7946590185,1.197187185,0.08317322284,0.5004810095,1.727546997,24,0.01476836205,-1.192092896e-07,0.7812857695,0.4025281668
600,0.06851103157,0.5004407763,0.9210689664,0.002473072847,0.7817389369,1.197734833,0.08323193341,0.5004407167,1.7285651,19,0.01472090185,-5.960464478e-08,0.8074961337,0.4159958959
1,0.06020592898,0.7816510201,1.372692943,0.1717507094,1.309128642,1.313299537,0.07062701136,0.7816509008,1.70369411,68,0.01042108238,-1.192092896e-07,0.3310011676,0.004170894623
100,0.06397055835,0.5010435581,1.165883183,0.0313697271,0.9288036823,1.221886873,0.07593980432,0.5010434389,1.790850725,75,0.01196924597,-1.192092896e-07,0.6249675417,0.2930831909
200,0.06474653631,0.500744462,1.150517464,0.01853217371,0.9089096785,1.224644661,0.07692563534,0.5007443428,1.794693536,66,0.01217909902,-1.192092896e-07,0.6441760723,0.3157349825
300,0.06526591629,0.500490427,1.122928023,0.01195892319,0.8889340758,1.217202783,0.07756324857,0.5004903078,1.778788861,38,0.01229733229,-1.192092896e-07,0.6558608379,0.3282687068
400,0.06595274061,0.5005350113,1.089808464,0.007860283367,0.8689848185,1.221723914,0.07834272087,0.5005348921,1.786227466,38,0.01238998026,-1.192092896e-07,0.6964190017,0.3527390957
500,0.06612673402,0.5004925728,1.10246408,0.005233573262,0.872838676,1.222437263,0.07857882231,0.500492394,1.787224365,22,0.0124520883,-1.788139343e-07,0.6847602856,0.3495985866
600,0.06628588587,0.5004458427,1.087693572,0.004287794698,0.8646433949,1.221900344,0.07877740264,0.5004457235,1.785800047,25,0.01249151677,-1.192092896e-07,0.6981064753,0.3572569489
700,0.0663234219,0.5004479885,1.055878639,0.003653235501,0.8481399417,1.216756582,0.07884066552,0.5004478097,1.775383936,25,0.01251724362,-1.788139343e-07,0.7195052966,0.3686166406
1,0.06945551932,0.5146958232,1.056734562,0.01067793835,0.8658486605,1.182041526,0.08358690888,0.5146956444,1.68221357,25,0.01413138956,-1.788139343e-07,0.6254790076,0.3161928654
100,0.06956712157,0.5013439059,0.992653966,0.005608177278,0.8221742511,1.172795892,0.08371788263,0.5013437867,1.676812339,34,0.01415076107,-1.192092896e-07,0.6841583727,0.3506216407
200,0.06951185316,0.5013321638,0.9868149161,0.003967758268,0.8175531626,1.171226382,0.08360779285,0.5013321042,1.673904972,30,0.0140959397,-5.960464478e-08,0.6870900558,0.3536732197
300,0.06946522743,0.5013085008,0.9767497182,0.002735026879,0.8112293482,1.1818012,0.08355174214,0.501308322,1.695190587,26,0.01408651471,-1.788139343e-07,0.7184408687,0.3705718517
400,0.0695887059,0.5006497502,0.9548121095,0.003027863801,0.800347507,1.187481046,0.08371479064,0.500649631,1.706882882,32,0.01412608474,-1.192092896e-07,0.7520707729,0.3871335387
500,0.06962387264,0.500554502,0.9590227604,0.002553813625,0.8019663095,1.18653214,0.08376198262,0.5005543828,1.704985956,27,0.01413810998,-1.192092896e-07,0.7459631957,0.3845658302
600,0.06960929185,0.5001103282,0.9442725182,0.00233941013,0.7941401601,1.184507012,0.08369470388,0.5001101494,1.701514524,25,0.01408541203,-1.788139343e-07,0.7572420061,0.3903668523
700,0.06970258802,0.5001622438,0.933196187,0.002784982324,0.7891668081,1.190050364,0.08379948139,0.5001621246,1.712339737,20,0.01409689337,-1.192092896e-07,0.7791435501,0.4008835554
1,0.06036949158,0.8119844794,1.315089107,0.1521917731,1.276098013,1.038497686,0.06407981366,0.811983943,1.136851687,69,0.003710322082,-5.36441803e-07,-0.1782374198,-0.2376003265
100,0.06517934054,0.5014985204,1.096305609,0.01885669306,0.882938087,0.926522851,0.06991415471,0.501498282,1.211719152,80,0.004734814167,-2.384185791e-07,0.1154135435,0.043584764
200,0.06579629332,0.5013782978,1.05289197,0.009574690834,0.8525061011,0.9200177193,0.07056456804,0.501378119,1.197528195,97,0.004768274724,-1.788139343e-07,0.1446362256,0.06751161814
300,0.0660642907,0.5007801056,1.035041451,0.006822784897,0.8407978415,0.9116473198,0.07082555443,0.5007799864,1.180863514,85,0.004761263728,-1.192092896e-07,0.1458220624,0.07084947824
400,0.06638842076,0.5002375841,1.006269217,0.006076788995,0.8257186413,0.9054116011,0.07115441561,0.5002373457,1.168277023,91,0.004765994847,-2.384185791e-07,0.1620078068,0.07969295979
500,0.06660687923,0.500862956,1.010706186,0.005702541675,0.8280940056,0.9150441289,0.07136643678,0.5008628368,1.186492541,72,0.004759557545,-1.192092896e-07,0.1757863549,0.08695012331
600,0.06679662317,0.5002393126,0.9758586287,0.005198093131,0.8100436926,0.9159217477,0.07158264518,0.5002393126,1.188438838,80,0.004786022007,0,0.2125802092,0.1058780551
700,0.06697090715,0.5002708435,0.9667412639,0.004462204408,0.8049391508,0.9161008596,0.07177426666,0.5002707243,1.188382404,72,0.004803359509,-1.192092896e-07,0.2216411397,0.1111617088
800,0.06702837348,0.5002832413,0.9382554889,0.004715802614,0.7910135388,0.9190913439,0.07182848454,0.5002831221,1.194242538,78,0.004800111055,-1.192092896e-07,0.2559870492,0.128077805
900,0.06734035909,0.4989383221,0.9228676558,0.004234653898,0.7824780345,0.9106836319,0.07218533754,0.4989379942,1.178058584,85,0.004844978452,-3.278255463e-07,0.2551909287,0.1282055974
1000,0.06768377125,0.4948946536,0.8983882666,0.003750096774,0.7680753469,0.9071497321,0.07257533073,0.4948945343,1.17425429,93,0.004891559482,-1.192092896e-07,0.2758660232,0.1390743852
1,0.06970939785,0.5101276636,0.8983552456,0.009137766436,0.7830885649,0.8869341612,0.07490446419,0.5101275444,1.113931758,93,0.005195066333,-1.192092896e-07,0.2155765125,0.1038455963
100,0.0701540634,0.4856690764,0.8402922153,0.003422796493,0.7365575433,0.8734178543,0.07541864365,0.4856688082,1.110329654,82,0.00526458025,-2.682209015e-07,0.2700374391,0.136860311
200,0.07053924352,0.4775620699,0.7868628502,0.00319912238,0.7059507966,0.8702917099,0.07584238797,0.4775617719,1.111336843,71,0.005303144455,-2.980232239e-07,0.3244739929,0.1643409133
300,0.07070691884,0.4728272259,0.7807851434,0.002976515796,0.7004896402,0.8686019778,0.07602854818,0.4728270471,1.11231977,67,0.005321629345,-1.788139343e-07,0.331534627,0.1681123376
400,0.07088174671,0.4721026421,0.7800289989,0.002752600471,0.6997001767,0.8647085428,0.07623720914,0.4721026719,1.104839875,72,0.005355462432,2.980232239e-08,0.3248108762,0.1650083661
500,0.07096683979,0.4697780013,0.7735445499,0.002472504973,0.6951006651,0.8650761843,0.07634089142,0.4697775543,1.107692986,68,0.00537405163,-4.470348358e-07,0.3341484361,0.1699755192
600,0.07102799416,0.4697009921,0.770313859,0.002833044622,0.6938684583,0.8655012846,0.07643229514,0.4697009325,1.108437011,71,0.005404300988,-5.960464478e-08,0.3381231517,0.1716328263
700,0.07115492225,0.4699188769,0.7716479301,0.002712336835,0.69465065,0.867218554,0.07657106966,0.4699187875,1.111376116,67,0.005416147411,-8.940696716e-08,0.3397281857,0.172567904
800,0.07122030854,0.4683506191,0.771893084,0.002764648991,0.6941067576,0.8662698269,0.07664331049,0.4683504105,1.110902663,55,0.005423001945,-2.086162567e-07,0.3390095786,0.1721630692
900,0.07126490772,0.4680320621,0.7717245221,0.002704584971,0.6938477159,0.8639791012,0.07670589536,0.4680317938,1.106514627,65,0.005440987647,-2.682209015e-07,0.3347901047,0.1701313853
1000,0.07129376382,0.4680525959,0.7688928843,0.002713946393,0.6924804449,0.8659834862,0.07673836499,0.4680522084,1.110438167,65,0.005444601178,-3.87430191e-07,0.3415452832,0.1735030413
1100,0.07140832394,0.4661752582,0.7634974122,0.002486414276,0.6887310743,0.8643357754,0.07686889172,0.4661750793,1.108758692,63,0.005460567772,-1.788139343e-07,0.3452612798,0.175604701
1200,0.07147186249,0.4660095572,0.761049509,0.002583683236,0.6875850558,0.8644851446,0.07693919539,0.4660092592,1.109082679,58,0.0054673329,-2.980232239e-07,0.3480331697,0.1769000888
1300,0.0715553239,0.4643649459,0.7649489641,0.002584382892,0.688796699,0.862651825,0.07700464875,0.4643647075,1.106929668,68,0.005449324846,-2.384185791e-07,0.3419807043,0.1738551259
1400,0.07164280117,0.4651273787,0.7617484331,0.002465639496,0.6875463724,0.8630676866,0.07711026073,0.4651270807,1.106787762,60,0.005467459559,-2.980232239e-07,0.3450393293,0.1755213141
1500,0.07168389857,0.4640635848,0.7581875324,0.002329054056,0.6851385236,0.8634810448,0.07715322077,0.4640632272,1.108592412,60,0.005469322205,-3.576278687e-07,0.3504048799,0.1783425212
1,0.06036949158,0.8119844794,1.315089107,0.1521917731,1.276098013,1.038497686,0.06407981366,0.811983943,1.136851687,69,0.003710322082,-5.36441803e-07,-0.1782374198,-0.2376003265
100,0.06517934054,0.5014985204,1.096305609,0.01885669306,0.882938087,0.926522851,0.06991415471,0.501498282,1.211719152,80,0.004734814167,-2.384185791e-07,0.1154135435,0.043584764
200,0.06579629332,0.5013782978,1.05289197,0.009574690834,0.8525061011,0.9200177193,0.07056456804,0.501378119,1.197528195,97,0.004768274724,-1.788139343e-07,0.1446362256,0.06751161814
300,0.0660642907,0.5007801056,1.035041451,0.006822784897,0.8407978415,0.9116473198,0.07082555443,0.5007799864,1.180863514,85,0.004761263728,-1.192092896e-07,0.1458220624,0.07084947824
400,0.06638842076,0.5002375841,1.006269217,0.006076788995,0.8257186413,0.9054116011,0.07115441561,0.5002373457,1.168277023,91,0.004765994847,-2.384185791e-07,0.1620078068,0.07969295979
500,0.06660687923,0.500862956,1.010706186,0.005702541675,0.8280940056,0.9150441289,0.07136643678,0.5008628368,1.186492541,72,0.004759557545,-1.192092896e-07,0.1757863549,0.08695012331
600,0.06679662317,0.5002393126,0.9758586287,0.005198093131,0.8100436926,0.9159217477,0.07158264518,0.5002393126,1.188438838,80,0.004786022007,0,0.2125802092,0.1058780551
700,0.06697090715,0.5002708435,0.9667412639,0.004462204408,0.8049391508,0.9161008596,0.07177426666,0.5002707243,1.188382404,72,0.004803359509,-1.192092896e-07,0.2216411397,0.1111617088
800,0.06702837348,0.5002832413,0.9382554889,0.004715802614,0.7910135388,0.9190913439,0.07182848454,0.5002831221,1.194242538,78,0.004800111055,-1.192092896e-07,0.2559870492,0.128077805
900,0.06734035909,0.4989383221,0.9228676558,0.004234653898,0.7824780345,0.9106836319,0.07218533754,0.4989379942,1.178058584,85,0.004844978452,-3.278255463e-07,0.2551909287,0.1282055974
1000,0.06768377125,0.4948946536,0.8983882666,0.003750096774,0.7680753469,0.9071497321,0.07257533073,0.4948945343,1.17425429,93,0.004891559482,-1.192092896e-07,0.2758660232,0.1390743852
1,0.06970939785,0.5101276636,0.8983552456,0.009137766436,0.7830885649,0.8869341612,0.07490446419,0.5101275444,1.113931758,93,0.005195066333,-1.192092896e-07,0.2155765125,0.1038455963
100,0.0701540634,0.4856690764,0.8402922153,0.003422796959,0.7365575433,0.8734178543,0.07541864365,0.4856688082,1.110329654,82,0.00526458025,-2.682209015e-07,0.2700374391,0.136860311
200,0.07053924352,0.4775620699,0.7868628502,0.003199121449,0.7059507966,0.8702917099,0.07584238797,0.4775617719,1.111336843,71,0.005303144455,-2.980232239e-07,0.3244739929,0.1643409133
300,0.07070691884,0.4728272259,0.7807851434,0.002976515796,0.7004896402,0.8686020374,0.07602856308,0.4728270471,1.11231977,67,0.005321644247,-1.788139343e-07,0.331534627,0.1681123972
400,0.07088197768,0.4721026421,0.7800334692,0.002754215617,0.6997042298,0.8647087216,0.07623743266,0.4721026719,1.104839875,72,0.005355454981,2.980232239e-08,0.3248064059,0.1650044918
500,0.07097359002,0.4696896672,0.7797673345,0.00261814869,0.69832021,0.8640581369,0.07635364681,0.4696896076,1.105719312,67,0.005380056798,-5.960464478e-08,0.3259519774,0.165737927
600,0.07101051509,0.4693589509,0.7762553096,0.002832229016,0.6966498494,0.863530457,0.07640260458,0.4693586528,1.10489697,67,0.005392089486,-2.980232239e-07,0.3286416602,0.1668806076
700,0.07114904374,0.4689125121,0.7735624909,0.002678875579,0.6950653791,0.8653998375,0.0765715614,0.4689120948,1.108744337,59,0.005422517657,-4.172325134e-07,0.3351818463,0.1703344584
800,0.07123294473,0.4697357714,0.7694777846,0.002551178681,0.6933909655,0.8647624254,0.07665208727,0.4697355628,1.106485113,58,0.005419142544,-2.086162567e-07,0.3370073285,0.17137146
900,0.0713244155,0.4684424996,0.7690978646,0.002440090291,0.6925346851,0.8672786951,0.07674574852,0.4684422612,1.112623606,63,0.005421333015,-2.384185791e-07,0.3435257412,0.17474401
1000,0.07138428837,0.4667188525,0.766528368,0.002513421234,0.6905212998,0.8641036749,0.07681735605,0.4667185843,1.107854121,58,0.005433067679,-2.682209015e-07,0.3413257532,0.173582375
1100,0.07143203914,0.4643844068,0.767760098,0.002502877032,0.6900071502,0.8636870384,0.07686538249,0.4643839598,1.109259349,56,0.005433343351,-4.470348358e-07,0.341499251,0.1736798882
1,0.07117948681,0.728674233,1.472415328,0.1547006518,1.326424956,1.565848589,0.07472059131,0.728674531,2.25358148,108,0.003541104496,2.980232239e-07,0.7811661524,0.2394236326
1,0.06036949158,0.8119844794,1.315089107,0.1521917731,1.276098013,1.038497686,0.06407981366,0.811983943,1.136851687,69,0.003710322082,-5.36441803e-07,-0.1782374198,-0.2376003265
100,0.06517934054,0.5014985204,1.096305609,0.01885669306,0.882938087,0.926522851,0.06991415471,0.501498282,1.211719152,80,0.004734814167,-2.384185791e-07,0.1154135435,0.043584764
200,0.06579629332,0.5013782978,1.05289197,0.009574690834,0.8525061011,0.9200177193,0.07056456804,0.501378119,1.197528195,97,0.004768274724,-1.788139343e-07,0.1446362256,0.06751161814
300,0.0660642907,0.5007801056,1.035041451,0.006822784897,0.8407978415,0.9116473198,0.07082555443,0.5007799864,1.180863514,85,0.004761263728,-1.192092896e-07,0.1458220624,0.07084947824
400,0.06638842076,0.5002375841,1.006269217,0.006076788995,0.8257186413,0.9054116011,0.07115441561,0.5002373457,1.168277023,91,0.004765994847,-2.384185791e-07,0.1620078068,0.07969295979
500,0.06660687923,0.500862956,1.010706186,0.005702541675,0.8280940056,0.9150441289,0.07136643678,0.5008628368,1.186492541,72,0.004759557545,-1.192092896e-07,0.1757863549,0.08695012331
600,0.06679662317,0.5002393126,0.9758586287,0.005198093131,0.8100436926,0.9159217477,0.07158264518,0.5002393126,1.188438838,80,0.004786022007,0,0.2125802092,0.1058780551
700,0.06697090715,0.5002708435,0.9667412639,0.004462204408,0.8049391508,0.9161008596,0.07177426666,0.5002707243,1.188382404,72,0.004803359509,-1.192092896e-07,0.2216411397,0.1111617088
800,0.06702837348,0.5002832413,0.9382554889,0.004715802614,0.7910135388,0.9190913439,0.07182848454,0.5002831221,1.194242538,78,0.004800111055,-1.192092896e-07,0.2559870492,0.128077805
900,0.06734035909,0.4989383221,0.9228676558,0.004234653898,0.7824780345,0.9106836319,0.07218533754,0.4989379942,1.178058584,85,0.004844978452,-3.278255463e-07,0.2551909287,0.1282055974
1,0.07006631047,0.5079962611,0.9229958653,0.008274660446,0.7938370705,0.8921587467,0.07524292916,0.5079960227,1.125835579,85,0.005176618695,-2.384185791e-07,0.202839714,0.09832167625
